01740 00170DD6
01744 00111592
01748 00310D69
0174C 0041ADB6
01750 002E488D
01754 00243137
01758 003F4F8E
0175C 0028FC6B
01760 002E73E5
01764 002C5ADF
01768 0020F571
0176C 000E6C27
01770 00050FEE
01774 00190F34
01778 003381FA
0177C 00212BA0
01780 00434440
01784 000957EC
01788 0013B122
0178C 003296F3
01790 003106BB
01794 002CB7B0
01798 0014E11D
0179C 00297832
017A0 00182FC1
017A4 00154988
017A8 0047D44C
017AC 0020E9BB
017B0 000DD9BE
017B4 001A2DD1
017B8 0015B30E
017BC 003506DE
017C0 0046B79E
017C4 003D2F66
017C8 00230E84
017CC 001EA8EC
017D0 002CD1FA
017D4 0034BB82
017D8 00479F68
017DC 003E9693
017E0 0037F007
017E4 004158B9
017E8 00455788
017EC 00363653
017F0 00375040
017F4 003AEBCE
017F8 00229DBE
017FC 000A488E
01800 004AF9CB
01804 00182516
01808 00124660
0180C 002F8BAA
01810 0003A3E6
01814 00119F69
01818 0014BD84
0181C 00399061
01820 00488D5E
01824 002EC077
01828 0041819F
0182C 0035AF9E
01830 00266A26
01834 001F9C46
01838 000439E4
0183C 001E710B
01840 00443209
01844 0004DAF2
01848 003E2D7E
0184C 00188173
01850 00464CFF
01854 001F4E22
01858 002B5F0B
0185C 004A8D4B
01860 00477831
01864 0047C695
01868 00085F6B
0186C 0027E3AD
01870 0041E48C
01874 004564BC
01878 0028E39D
0187C 00388622
01880 004750FC
01884 001FB942
01888 00052B92
0188C 003B9E2E
01890 00167963
01894 00374F5B
01898 000D435D
0189C 002BEDEF
018A0 001A12A3
018A4 003B9C65
018A8 002146A7
018AC 00140536
018B0 001F7510
018B4 004083D5
018B8 004399BA
018BC 0014D6CC
018C0 003BC1F5
018C4 003EEA57
018C8 001317A9
018CC 003B479F
018D0 003A6893
018D4 0021AB78
018D8 00128D01
018DC 00022C30
018E0 0008FAED
018E4 0042F632
018E8 001AF95F
018EC 001E5283
018F0 003557D9
018F4 0006DE11
018F8 001F013E
018FC 000E3F78
01900 00470E3B
01904 00270763
01908 004770D6
0190C 0000F2A1
01910 003308E1
01914 00192CCA
01918 002BE8E2
0191C 00091216
01920 0028C12A
01924 00305B30
01928 00255798
0192C 001AFCCA
01930 000EAA20
01934 00231E11
01938 001EC071
0193C 001504A0
01940 002B2556
01944 00233429
01948 00331FD4
0194C 00472C15
01950 00322BE7
01954 002E774A
01958 003CEB2E
0195C 001C4D0F
01960 0002711D
01964 0006C2D3
01968 00370881
0196C 00235091
01970 001286D1
01974 0006FFE8
01978 003C6779
0197C 003ECD2E
01980 0012CB0F
01984 00477860
01988 002F24A3
0198C 0019A726
01990 00073D73
01994 002640B3
01998 00339143
0199C 00154A70
019A0 0031AF45
019A4 003D46B5
019A8 00145505
019AC 003AA30A
019B0 00155233
019B4 002E5D22
019B8 0005931E
019BC 002ABA53
019C0 0039A94A
019C4 0005DBCE
019C8 00071176
019CC 0049B473
019D0 0027CF0B
019D4 00482791
019D8 00463769
019DC 000EFDAA
019E0 003D90E3
019E4 0008C551
019E8 00072154
019EC 00262C93
019F0 0020BBDE
019F4 0037AE8C
019F8 00358107
019FC 0047E03F
01A00 0001538C
01A04 00073C56
01A08 0001A2D4
01A0C 000D22B3
01A10 003C1E5A
01A14 0018F97C
01A18 0040DF10
01A1C 000CDAD3
01A20 0023C9DF
01A24 0009A519
01A28 000BEBE6
01A2C 002D5CA9
01A30 002DF323
01A34 0047608A
01A38 00044BED
01A3C 000A9301
01A40 003320BB
01A44 0029A29F
01A48 002F34DF
01A4C 000A9B37
01A50 000D523B
01A54 0001A83D
01A58 00056814
01A5C 000C5985
01A60 001D7FD5
01A64 003C61F8
01A68 00262181
01A6C 000C34FC
01A70 00147DB6
01A74 000CD278
01A78 00257BCB
01A7C 00488092
01A80 00395369
01A84 0045059D
01A88 0035C0E0
01A8C 001BBAC5
01A90 002198D4
01A94 0049E602
01A98 002ECA77
01A9C 002CF33C
01AA0 0044D924
01AA4 0017CC94
01AA8 000BB9E0
01AAC 0001B13A
01AB0 000460BE
01AB4 0016476B
01AB8 0024AC00
01ABC 001BE10B
01AC0 004675AD
01AC4 00035801
01AC8 0009A5CB
01ACC 000AA4CE
01AD0 003D0075
01AD4 0021BEF7
01AD8 002AFE29
01ADC 000A7D7A
01AE0 00038D46
01AE4 001E0EBD
01AE8 0022FD14
01AEC 000E8521
01AF0 002A6298
01AF4 000FB9A8
01AF8 00281BF4
01AFC 00214C20
01B00 003D6BBD
01B04 0046792D
01B08 0007DB5E
01B0C 00363106
01B10 0029CA30
01B14 000FAD15
01B18 002882CA
01B1C 0022B483
01B20 00131B3E
01B24 003C93C0
01B28 002947B6
01B2C 002898D0
01B30 000F4B6F
01B34 0025A372
01B38 0002082B
01B3C 00201D91
01B40 003438A9
01B44 0008D8F8
01B48 0046B9D7
01B4C 0012A5CD
01B50 003A5FB0
01B54 00481361
01B58 003F3E2F
01B5C 00016530
01B60 000BB06A
01B64 0031C72A
01B68 00438F49
01B6C 0031DADE
01B70 0008571D
01B74 000632CB
01B78 0006568E
01B7C 00110513
01B80 0007743B
01B84 00246C83
01B88 000159DA
01B8C 00152438
01B90 00244F6F
01B94 0012B54E
01B98 001BAF01
01B9C 003503A9
01BA0 0040BD03
01BA4 0008B110
01BA8 00462DB1
01BAC 00357DE3
01BB0 00398D22
01BB4 000AF9F9
01BB8 0020ED5E
01BBC 0022F335
01BC0 0015E806
01BC4 00184CE2
01BC8 0023E86A
01BCC 001066DD
01BD0 004A656E
01BD4 002C2181
01BD8 00468E95
01BDC 00067F1D
01BE0 002BF185
01BE4 0012A4BB
01BE8 0037ACF7
01BEC 0028E2D1
01BF0 0026657C
01BF4 004BADBF
01BF8 00224D54
01BFC 004532E7
01C00 003A2099
01C04 001D9E43
01C08 0022CC6D
01C0C 002EED56
01C10 003DC416
01C14 0037F9E7
01C18 0040B519
01C1C 001821CA
01C20 003B99AF
01C24 003ED304
01C28 003E9347
01C2C 0006E97F
01C30 00232C69
01C34 003C97D8
01C38 0017F917
01C3C 0000229A
01C40 00226679
01C44 001EDCA5
01C48 00010B9A
01C4C 002410FB
01C50 003ECEB5
01C54 0016D835
01C58 000CE9AF
01C5C 00185C25
01C60 001B8A91
01C64 002ADE0E
01C68 002DEBEB
01C6C 00143BD4
01C70 00366E52
01C74 00393720
01C78 00459853
01C7C 0004521C
01C80 00157734
01C84 0028EA6C
01C88 001F83E7
01C8C 0029F35F
01C90 0041F3CF
01C94 0011F971
01C98 00432F25
01C9C 002B9A27
01CA0 00165335
01CA4 001D5B4E
01CA8 0019DE05
01CAC 001560FA
01CB0 002ED546
01CB4 00428BB8
01CB8 0042401F
01CBC 0016F7B2
01CC0 00158BAF
01CC4 0024E86D
01CC8 003A9C6C
01CCC 0013FED4
01CD0 002020E3
01CD4 00122384
01CD8 00433B2B
01CDC 003016A3
01CE0 001AF761
01CE4 0013061A
01CE8 0040D5F6
01CEC 004130A0
01CF0 0006E32C
01CF4 000BE31F
01CF8 001980F4
01CFC 0006D508
01D00 004BA836
01D04 000C6FDC
01D08 0029F518
01D0C 000BAE44
01D10 000E826B
01D14 00001E69
01D18 002F5052
01D1C 0046268B
01D20 0029F8E0
01D24 002DDE1C
01D28 0020FB2C
01D2C 001AA4EC
01D30 00011062
01D34 004A200B
01D38 0017794E
01D3C 0033C9A0
01D40 000A09CC
01D44 004BC042
01D48 002B08E4
01D4C 001BC2CF
01D50 00492721
01D54 00402867
01D58 0037A342
01D5C 00497B18
01D60 00456BF7
01D64 000B4887
01D68 00152A70
01D6C 0009B314
01D70 0016D853
01D74 00094886
01D78 003D2327
01D7C 0006CFD7
01D80 0021BEC3
01D84 0027374A
01D88 001CF1AC
01D8C 002B34DB
01D90 0024AA1C
01D94 001E5B5E
01D98 0003F4DF
01D9C 00153A5A
01DA0 0016C567
01DA4 00390B65
01DA8 00470347
01DAC 0009238D
01DB0 00347BB1
01DB4 001D8D01
01DB8 003EE4FA
01DBC 0000053A
01DC0 0002F896
01DC4 00183BD9
01DC8 00306152
01DCC 004836B4
01DD0 001061D3
01DD4 0024B3CF
01DD8 00450C2B
01DDC 002A3848
01DE0 002F5AF4
01DE4 0036B013
01DE8 00120E00
01DEC 000A38FA
01DF0 00000933
01DF4 0045AC2D
01DF8 003AA1FB
01DFC 002D69D2
01E00 0025C629
01E04 0033EAF9
01E08 004814F1
01E0C 001B7A13
01E10 000F3CC7
01E14 00438806
01E18 004B1524
01E1C 0005A5C1
01E20 00073FEE
01E24 00476584
01E28 0020A797
01E2C 00245EE2
01E30 0021EA47
01E34 001B268D
01E38 0032E607
01E3C 00400251
01E40 002DF95C
01E44 0027EA5A
01E48 002CDF1D
01E4C 00379E2C
01E50 000F2AAB
01E54 001F10B3
01E58 002EA88C
01E5C 00182E94
01E60 001A704A
01E64 004181E9
01E68 004585B5
01E6C 000156C6
01E70 0027C0BA
01E74 00108AB9
01E78 0027B18A
01E7C 0034C328
01E80 000BF31B
01E84 0034DA9F
01E88 002ED4EA
01E8C 004079CB
01E90 000732C2
01E94 003E6B2E
01E98 00346BFC
01E9C 00063856
01EA0 00140DB3
01EA4 00078A6F
01EA8 00397857
01EAC 00052BE7
01EB0 0002A3C5
01EB4 002ADB97
01EB8 0022EEC0
01EBC 0036EE83
01EC0 002DB754
01EC4 00432CDD
01EC8 003F7861
01ECC 0014EF99
01ED0 0043A9BD
01ED4 001C291A
01ED8 003DF7C8
01EDC 001D21E7
01EE0 0008A3DC
01EE4 0045DA08
01EE8 0036E819
01EEC 0044AE0C
01EF0 00024E2E
01EF4 001D92BF
01EF8 0002C998
01EFC 00080ABA
01F00 0019C336
01F04 002EFA82
01F08 000F72E4
01F0C 0000E020
01F10 000B6937
01F14 0003C014
01F18 00112435
01F1C 0035BF31
01F20 003C1887
01F24 000254FB
01F28 000D684F
01F2C 002AC1F4
01F30 0041656E
01F34 0029D265
01F38 0023375E
01F3C 0038A433
01F40 0039DC91
01F44 001D286D
01F48 0037A8E9
01F4C 00094AEE
01F50 0006655F
01F54 00193DCF
01F58 000E78A7
01F5C 002D910B
01F60 003856FF
01F64 000424DB
01F68 0030964C
01F6C 000FF78B
01F70 004A33EA
01F74 0020A3EF
01F78 00085484
01F7C 001E5F8B
01F80 00059FAA
01F84 00172028
01F88 0028E947
01F8C 00051AB0
01F90 00074F01
01F94 0020847C
01F98 0032EAF6
01F9C 0003DEDB
01FA0 001CF64C
01FA4 002340D0
01FA8 004B70EE
01FAC 001D27FD
01FB0 000B9040
01FB4 00158CFF
01FB8 002B89B4
01FBC 00043FDB
01FC0 00358367
01FC4 000F1D0D
01FC8 0011EE9E
01FCC 00339DCE
01FD0 002B9756
01FD4 00340F68
01FD8 00486C67
01FDC 003D33FE
01FE0 00004A5D
01FE4 002A2772
01FE8 000673F7
01FEC 0026E92B
01FF0 000EFB19
01FF4 0028AFDE
01FF8 00280653
01FFC 004B2D15
02000 000E302E
02004 0040B37A
02008 00213E8D
0200C 00176801
02010 001672CF
02014 0025A47B
02018 0045F2F1
0201C 0010EA59
02020 0002EE93
02024 003AF247
02028 00345639
0202C 001009D4
02030 00061DA7
02034 0026F1EE
02038 0018743C
0203C 0024A3EC
02040 002FF9C2
02044 0024E66C
02048 0013306D
0204C 000ABF4E
02050 00397F0C
02054 0027C83F
02058 001A325C
0205C 000DD7C1
02060 00462ADE
02064 002779F6
02068 004615B2
0206C 00442AD3
02070 0022868E
02074 0042C14A
02078 0021E84A
0207C 0039B154
02080 0018E00A
02084 0000E87B
02088 00319C3F
0208C 001CD64D
02090 0008B36B
02094 00159261
02098 004A7F74
0209C 002FA703
020A0 00002A2C
020A4 0003AF49
020A8 001001A9
020AC 004B785C
020B0 00490439
020B4 002D15AA
020B8 003DA076
020BC 00311170
020C0 0000DB2E
020C4 000F6FA8
020C8 00141DAC
020CC 002B6ADC
020D0 002EA681
020D4 0025FAA1
020D8 00106F72
020DC 002DA5F1
020E0 004B1E42
020E4 00439809
020E8 0003F56E
020EC 003C83DB
020F0 00249F3E
020F4 001ABABD
020F8 002C6B18
020FC 00092824
02100 00440BC6
02104 000FD512
02108 0040E373
0210C 0023ED75
02110 002A5331
02114 00490B33
02118 003B4B49
0211C 00278CEA
02120 00391916
02124 00353859
02128 00066B91
0212C 0043B058
02130 0039FC4E
02134 0039F311
02138 0010A9B8
0213C 002058F6
02140 00151A14
02144 000804D7
02148 00401F5A
0214C 00425ABC
02150 003C55C0
02154 0001D23C
02158 00082434
0215C 0031B6CD
02160 000C807E
02164 00240FDD
02168 0029AC41
0216C 000B25A8
02170 001B70CA
02174 000DE537
02178 0022A186
0217C 0049564B
02180 001387F8
02184 002FE3D5
02188 00455A08
0218C 000F8E04
02190 001CD567
02194 0044E7E1
02198 000697D4
0219C 0001287F
021A0 0001127F
021A4 00293365
021A8 0022F1AE
021AC 002EA10E
021B0 00400F46
021B4 00102827
021B8 003AEA4C
021BC 003C1913
021C0 001BEAE2
021C4 001F30DA
021C8 003BB30F
021CC 00439DA7
021D0 0019F6D0
021D4 0028768B
021D8 0032F3A7
021DC 001C39D3
021E0 00350C43
021E4 00371E55
021E8 00245102
021EC 001C6A8D
021F0 003AF157
021F4 00439967
021F8 002E4726
021FC 002D030E
02200 000577C4
02204 0030AEFA
02208 004604A2
0220C 00253A96
02210 000C9E18
02214 0040EE3C
02218 003741AB
0221C 0016DD30
02220 00351448
02224 0020B852
02228 002E5BEF
0222C 0029E59E
02230 0032F6F1
02234 002458E4
02238 002D06C3
0223C 0006A43A
02240 0025428B
02244 002205B5
02248 0049732D
0224C 0034411C
02250 00158389
02254 0017F21E
02258 001DCC0D
0225C 0017FD12
02260 003A1936
02264 00140BD6
02268 002D926C
0226C 0044E9E3
02270 0042260C
02274 003EDCFA
02278 002BB432
0227C 001E0CAB
02280 001B85D9
02284 000D5BDA
02288 003619A9
0228C 002CCC0D
02290 004263B5
02294 000194C6
02298 00130D7C
0229C 0004A76A
022A0 001244C8
022A4 00343990
022A8 001BC4F6
022AC 003E8372
022B0 000F124E
022B4 00120F1E
022B8 00235893
022BC 004A370F
022C0 00235022
022C4 00204123
022C8 00026BC9
022CC 00162B55
022D0 0038B78B
022D4 003F1711
022D8 004510D5
022DC 000A7457
022E0 003B7334
022E4 00261853
022E8 0010B6C2
022EC 003F0F6A
022F0 004463CA
022F4 001105E3
022F8 000F0F4D
022FC 0018BDB4
02300 00249867
02304 0049B366
02308 0036FBB8
0230C 0022E8C2
02310 00116FDE
02314 00215585
02318 0038FD9E
0231C 0034895C
02320 003EF5B5
02324 002FE858
02328 0048FF4A
0232C 00366396
02330 0019015D
02334 00023111
02338 002CCE3A
0233C 0044565F
02340 000C1172
02344 00111257
02348 00160732
0234C 00270A3E
02350 000EB4A5
02354 0036CEB3
02358 00332BCF
0235C 001EA664
02360 00454088
02364 00462D45
02368 00343334
0236C 003CBBD4
02370 001FDDFC
02374 004199C9
02378 003333DB
0237C 0006BAB2
02380 003E6FDC
02384 002833CA
02388 000B296D
0238C 003077FF
02390 001E7282
02394 0012719C
02398 00456373
0239C 003DEA34
023A0 002CC8FF
